SMILES,TITLE,docked_fragment,site,inspiration frags,Chemgauss4
C[NH+](C)CCCOc1cccc(c1)NC(=O)Nc2cccnc2,14625,x0434,active-noncovalent,x0434,-4.885654
COC(=O)[C@H](CC1CC1)NC(=O)Nc2cccnc2,5354,x0434,active-noncovalent,x0434,-4.885189
c1cc(cnc1)NC(=O)Nc2ccc(cc2)C3(N=N3)C(F)(F)F,2552,x0434,active-noncovalent,x0434,-4.884125
c1ccc2c(c1)CC[C@@H]3[C@H]2[C@H]3CNC(=O)Nc4cccnc4,6582,x0434,active-noncovalent,x0434,-4.884113
c1cc(cnc1)NC(=O)NCc2cc(cc(c2)N(=O)=O)C(F)(F)F,9996,x0434,active-noncovalent,x0434,-4.884088
COC(=O)CCN1CC[C@@H](C1=O)NC(=O)Nc2cccnc2,2822,x0434,active-noncovalent,x0434,-4.883785
Cc1ccc(s1)C(=O)Nc2nc3ccc(cc3s2)NC(=O)Nc4cccnc4,3991,x0434,active-noncovalent,x0434,-4.883565
CC(C)(COc1c(cccn1)Br)NC(=O)Nc2cccnc2,6562,x0434,active-noncovalent,x0434,-4.881304
CC[NH+]1CCN(CC1)C(=O)c2ccc(cc2)NC(=O)Nc3cccnc3,13712,x0434,active-noncovalent,x0434,-4.880948
c1cc(cnc1)NC(=O)NCCNC(=O)C2CCC2,5369,x0434,active-noncovalent,x0434,-4.880561
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)C#N)Br,11009,x0434,active-noncovalent,x0434,-4.880053
CC(C)[C@@H](C(=O)N1CCCC1)NC(=O)Nc2cccnc2,13015,x0434,active-noncovalent,x0434,-4.879823
c1cc(cnc1)NC(=O)NC2C[C@@H]3COC[C@@H]3C2,3838,x0434,active-noncovalent,x0434,-4.879137
CC[C@@H](C)[C@@H](C(=O)OCC)NC(=O)Nc1cccnc1,6918,x0434,active-noncovalent,x0434,-4.877735
COc1ccccc1N2CC[NH+](CC2)CCNC(=O)Nc3cccnc3,7867,x0434,active-noncovalent,x0434,-4.877704
c1ccc(cc1)OC[C@@H](CNC(=O)Nc2cccnc2)O,3108,x0434,active-noncovalent,x0434,-4.877479
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)Br)O,11133,x0434,active-noncovalent,x0434,-4.877401
c1cc(cnc1)NC(=O)Nc2cccnc2N3CCC(CC3)O,822,x0434,active-noncovalent,x0434,-4.877334
COC(=O)[C@H]1CCC[C@@H](CC1)NC(=O)Nc2cccnc2,13415,x0434,active-noncovalent,x0434,-4.877023
C[C@@H]([C@H](C)NC(=O)Nc1cccnc1)C(=O)Nc2c(cccn2)O,13831,x0434,active-noncovalent,x0434,-4.875690
Cc1c(sc(n1)Br)CNC(=O)Nc2cccnc2,1474,x0434,active-noncovalent,x0434,-4.875613
CCCc1c(cnn1c2ccc(cc2)F)NC(=O)Nc3cccnc3,2327,x0434,active-noncovalent,x0434,-4.875547
C[C@@H](c1nc2ccccc2s1)NC(=O)Nc3cccnc3,8765,x0434,active-noncovalent,x0434,-4.875094
c1cc(cnc1)NC(=O)NC[C@@]2(CCSC2)O,5483,x0434,active-noncovalent,x0434,-4.874990
CC[C@H]([C@H](C(F)(F)F)O)NC(=O)Nc1cccnc1,3427,x0434,active-noncovalent,x0434,-4.874934
c1cc(cnc1)NC(=O)NC2(CCS(=O)(=O)CC2)C(=O)N,6826,x0434,active-noncovalent,x0434,-4.874698
Cc1cc(c(cc1OC)[C@@H]2C[C@H]2NC(=O)Nc3cccnc3)OC,5654,x0434,active-noncovalent,x0434,-4.874225
Cc1cnc2c(c1NC(=O)Nc3cccnc3)cccc2OC,12027,x0434,active-noncovalent,x0434,-4.873007
c1cc(cnc1)NC(=O)NCc2ccc(cc2)Cn3c(c[nH]c3=O)[O-],504,x0434,active-noncovalent,x0434,-4.872787
c1cc(cnc1)NC(=O)NCCCc2nncs2,13478,x0434,active-noncovalent,x0434,-4.872750
c1cc(cnc1)NC(=O)N[C@@H]2CCc3nnc(n3C2)c4ccc(cc4)F,359,x0434,active-noncovalent,x0434,-4.872473
C[C@H](c1cccc(c1)NC(=O)Nc2cccnc2)F,7061,x0434,active-noncovalent,x0434,-4.871684
c1cc(cc(c1)NC(=O)Nc2cccnc2)c3c[nH]cn3,8643,x0434,active-noncovalent,x0434,-4.871268
c1cc(cnc1)NC(=O)Nc2ccc(cc2c3n[n-]nn3)Cl,2800,x0434,active-noncovalent,x0434,-4.871020
CC1(CCCCC[C@@H]1NC(=O)Nc2cccnc2)C,5855,x0434,active-noncovalent,x0434,-4.869978
COc1c(ccnn1)NC(=O)Nc2cccnc2,4890,x0434,active-noncovalent,x0434,-4.869914
c1cc(cnc1)NC(=O)NCc2nc(no2)C(F)(F)F,1370,x0434,active-noncovalent,x0434,-4.869552
Cc1cc(cc(c1C)O)NC(=O)Nc2cccnc2,9052,x0434,active-noncovalent,x0434,-4.869394
c1cc(cc(c1)OC(F)(F)F)C[C@@H](CNC(=O)Nc2cccnc2)CO,7785,x0434,active-noncovalent,x0434,-4.868057
c1cc(cnc1)NC(=O)NCCCOc2ccc(cn2)C(F)(F)F,13978,x0434,active-noncovalent,x0434,-4.867114
Cn1cncc1[C@H]2[C@@H](CCC(=O)N2)NC(=O)Nc3cccnc3,7674,x0434,active-noncovalent,x0434,-4.865936
CC(C)(C(=O)NS(=O)(=O)C)NC(=O)Nc1cccnc1,6884,x0434,active-noncovalent,x0434,-4.865892
c1cc(cnc1)NC(=O)Nc2cnn3c2nccc3,9060,x0434,active-noncovalent,x0434,-4.865417
CC(=C)c1cccc(c1)NC(=O)Nc2cccnc2,1519,x0434,active-noncovalent,x0434,-4.864457
CC(C)(C)C(CNC(=O)Nc1cccnc1)(C(C)(C)C)O,14545,x0434,active-noncovalent,x0434,-4.864257
c1cc(cc(c1)OCC(=O)NC2CC2)CNC(=O)Nc3cccnc3,2371,x0434,active-noncovalent,x0434,-4.863868
CCc1c(cnn1c2cccc(c2)C(F)(F)F)NC(=O)Nc3cccnc3,267,x0434,active-noncovalent,x0434,-4.863783
Cc1c(cc(cc1Br)C(=O)OC)NC(=O)Nc2cccnc2,926,x0434,active-noncovalent,x0434,-4.863078
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)N3CCOCC3)F,10111,x0434,active-noncovalent,x0434,-4.862889
C[C@@H](c1nnnn1C2CC2)NC(=O)Nc3cccnc3,1326,x0434,active-noncovalent,x0434,-4.862583
c1cc(cnc1)NC(=O)NC2(CCCC2)C(=O)NCC3CC3,6668,x0434,active-noncovalent,x0434,-4.862559
CNC(=O)[C@H]1CCCN1C(=O)CNC(=O)Nc2cccnc2,10474,x0434,active-noncovalent,x0434,-4.862355
c1ccc(c(c1)CNC(=O)Nc2cccnc2)C[NH+]3CCCCCCC3,11747,x0434,active-noncovalent,x0434,-4.862095
Cc1cc(ccc1NC(=O)Nc2cccnc2)OCc3ccccc3,2419,x0434,active-noncovalent,x0434,-4.861895
Cn1cnc(c1Oc2cccc(c2)NC(=O)Nc3cccnc3)N(=O)=O,13633,x0434,active-noncovalent,x0434,-4.861865
c1cc(cnc1)NC(=O)Nc2ccc(c3c2OCCO3)Br,14422,x0434,active-noncovalent,x0434,-4.861721
CCC[C@H](CCNC(=O)Nc1cccnc1)O,5530,x0434,active-noncovalent,x0434,-4.861642
CC(C)CC(=O)N1CCC(CC1)NC(=O)Nc2cccnc2,12496,x0434,active-noncovalent,x0434,-4.861375
c1cc(cnc1)NC(=O)N[C@H]2CCc3nnnn3C2,9000,x0434,active-noncovalent,x0434,-4.861210
COc1ccc(cc1CO)NC(=O)Nc2cccnc2,12781,x0434,active-noncovalent,x0434,-4.860879
CC(C)C[N@@H+]1CC[C@@H](C1)CNC(=O)Nc2cccnc2,14847,x0434,active-noncovalent,x0434,-4.860847
c1cc(cnc1)NC(=O)NCC2(CCC(CC2)(F)F)OCCO,5790,x0434,active-noncovalent,x0434,-4.860784
c1cc2c(cccc2Br)c(c1)NC(=O)Nc3cccnc3,8563,x0434,active-noncovalent,x0434,-4.860297
Cc1c(cc(cn1)NC(=O)Nc2cccnc2)C#C,7174,x0434,active-noncovalent,x0434,-4.860246
CCS(=O)(=O)c1cc(cc(c1)Cl)CNC(=O)Nc2cccnc2,10117,x0434,active-noncovalent,x0434,-4.860064
CC(C)(C)C(=O)c1ccc(cc1)NC(=O)Nc2cccnc2,6530,x0434,active-noncovalent,x0434,-4.859683
CCn1c(c(cn1)CNC(=O)Nc2cccnc2)C,12983,x0434,active-noncovalent,x0434,-4.859519
c1cc(cnc1)NC(=O)Nc2ccc3cncn3c2,1475,x0434,active-noncovalent,x0434,-4.859195
CC(C)c1ccc(cc1)Sc2ccc(cc2)NC(=O)Nc3cccnc3,4025,x0434,active-noncovalent,x0434,-4.858592
c1cc(cnc1)NC(=O)NC2CC[NH+](CC2)C3CCCCC3,12399,x0434,active-noncovalent,x0434,-4.858360
CC(C)(CC[NH+]1CCN(CC1)c2ccccc2)NC(=O)Nc3cccnc3,11684,x0434,active-noncovalent,x0434,-4.857625
COc1cc(c(cc1NC(=O)Nc2cccnc2)Cl)Br,3207,x0434,active-noncovalent,x0434,-4.857315
c1ccc(cc1)COC(=O)[C@H](CNC(=O)Nc2cccnc2)O,2612,x0434,active-noncovalent,x0434,-4.857271
C[C@@H]1C[N@H+](C[C@H]1NC(=O)Nc2cccnc2)Cc3ccccc3,6354,x0434,active-noncovalent,x0434,-4.857116
c1cc(cnc1)NC(=O)NCc2ccc3c(c2)COCC3,8537,x0434,active-noncovalent,x0434,-4.856935
c1cc(cnc1)NC(=O)NC2CCC(CC2)n3c(ccc3O)O,8221,x0434,active-noncovalent,x0434,-4.856674
c1ccc2c(c1)cccc2n3c(nnn3)CNC(=O)Nc4cccnc4,2224,x0434,active-noncovalent,x0434,-4.856480
Cc1cc(cc(c1O)NC(=O)Nc2cccnc2)C(=O)OC,2121,x0434,active-noncovalent,x0434,-4.856271
CC1(C[N@@H+](C[C@H]1NC(=O)Nc2cccnc2)C)C,1638,x0434,active-noncovalent,x0434,-4.856188
CC(C)C[C@@H](CNC(=O)Nc1cccnc1)O,11285,x0434,active-noncovalent,x0434,-4.855938
Cn1c(cc(n1)CNC(=O)Nc2cccnc2)C3CC3,14833,x0434,active-noncovalent,x0434,-4.855791
c1cc(cnc1)NC(=O)N[C@@H]2CCO[C@@H](C2)c3ccncc3,5800,x0434,active-noncovalent,x0434,-4.855679
C[C@H]([C@H](c1ccccc1)OC2CCOCC2)NC(=O)Nc3cccnc3,4068,x0434,active-noncovalent,x0434,-4.855670
c1ccc(cc1)[C@H](CNC(=O)Nc2cccnc2)S(=O)(=O)c3ccccc3,11677,x0434,active-noncovalent,x0434,-4.855356
Cc1cc(c(c(c1)Br)F)NC(=O)Nc2cccnc2,7093,x0434,active-noncovalent,x0434,-4.854189
c1cc(cnc1)NC(=O)NC2(CCCCCC2)c3n[n-]nn3,6624,x0434,active-noncovalent,x0434,-4.854158
Cc1cccc(c1)n2c(c(cn2)NC(=O)Nc3cccnc3)C(C)C,11795,x0434,active-noncovalent,x0434,-4.854154
c1cc(cc(c1)N2CCS(=O)(=O)CC2)NC(=O)Nc3cccnc3,4338,x0434,active-noncovalent,x0434,-4.853195
CCC[N@H+](CC)C[C@@H](C)NC(=O)Nc1cccnc1,7083,x0434,active-noncovalent,x0434,-4.853028
Cc1ccc2c(c1NC(=O)Nc3cccnc3)cccn2,4833,x0434,active-noncovalent,x0434,-4.851966
c1cc(cc(c1)Cl)c2cc(no2)CNC(=O)Nc3cccnc3,8161,x0434,active-noncovalent,x0434,-4.851960
c1cncc(c1)NC(=O)N[C@H]2CC[C@H](CC2)N(=O)=O,6866,x0434,active-noncovalent,x0434,-4.851644
c1cc(cnc1)NC(=O)NCC[NH+]2CCSCC2,11163,x0434,active-noncovalent,x0434,-4.851456
CC1(CC1)[C@H](C(=O)OC)NC(=O)Nc2cccnc2,2031,x0434,active-noncovalent,x0434,-4.850679
COc1ccnc(c1F)CNC(=O)Nc2cccnc2,10739,x0434,active-noncovalent,x0434,-4.850363
CC1(CCC(CC1)[NH2+]C)NC(=O)Nc2cccnc2,124,x0434,active-noncovalent,x0434,-4.850086
Cc1cccc(c1)C(=O)NCCNC(=O)Nc2cccnc2,14364,x0434,active-noncovalent,x0434,-4.849352
c1cc(cnc1)NC(=O)N[C@H]2C[C@H]3C[C@@H]2C[C@@H]3O,7312,x0434,active-noncovalent,x0434,-4.849350
CCNC(=O)c1ccc(c(c1)NC(=O)Nc2cccnc2)C,4805,x0434,active-noncovalent,x0434,-4.849306
COC(=O)[C@@H]1CCC[C@H](C1)NC(=O)Nc2cccnc2,3273,x0434,active-noncovalent,x0434,-4.848838
CC[NH+](CC)CC[C@H](C)NC(=O)Nc1cccnc1,6393,x0434,active-noncovalent,x0434,-4.847702
c1ccc(cc1)C[C@@H](c2ncon2)NC(=O)Nc3cccnc3,796,x0434,active-noncovalent,x0434,-4.847464
c1cc(cnc1)NC(=O)N[C@@H]2CCN(C2=O)c3ccc(c(c3)F)Cl,605,x0434,active-noncovalent,x0434,-4.844930
COCCOc1ccc(cc1NC(=O)Nc2cccnc2)C(F)(F)F,531,x0434,active-noncovalent,x0434,-4.844740
c1cc(cnc1)NC(=O)NC2CC3(C2)CCOCC3,1523,x0434,active-noncovalent,x0434,-4.844437
CC[C@@H](CC(=O)OC)NC(=O)Nc1cccnc1,5465,x0434,active-noncovalent,x0434,-4.844052
CC(C)(C)OC(=O)c1cc(ccc1O)NC(=O)Nc2cccnc2,11610,x0434,active-noncovalent,x0434,-4.843360
c1cc(cnc1)NC(=O)NCC(=O)NCc2ccco2,14880,x0434,active-noncovalent,x0434,-4.842709
c1cc(cc(c1)Br)c2nc(no2)CNC(=O)Nc3cccnc3,10136,x0434,active-noncovalent,x0434,-4.842657
CCOC(=O)c1csc(n1)[C@H](C)NC(=O)Nc2cccnc2,4589,x0434,active-noncovalent,x0434,-4.842284
c1cc(cc(c1)C(F)(F)F)c2cc(cc(c2)Cl)NC(=O)Nc3cccnc3,3914,x0434,active-noncovalent,x0434,-4.842228
c1cc(cnc1)NC(=O)NCCNc2ncccn2,9112,x0434,active-noncovalent,x0434,-4.841975
CC(C)(CCOC)CNC(=O)Nc1cccnc1,9287,x0434,active-noncovalent,x0434,-4.841594
c1cc(cnc1)NC(=O)N[C@H]2C[C@H]3C[C@@H]2C[C@@H]3F,5744,x0434,active-noncovalent,x0434,-4.841283
Cc1cc(ccc1CNC(=O)Nc2cccnc2)N(C)C,8664,x0434,active-noncovalent,x0434,-4.841114
CC(C)[C@@H](C(=O)OCC=C)NC(=O)Nc1cccnc1,3247,x0434,active-noncovalent,x0434,-4.840632
c1cc(cnc1)NC(=O)NC2CC[NH+](CC2)CC(=O)NC3CC3,8316,x0434,active-noncovalent,x0434,-4.840368
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)C(=O)OC3,8901,x0434,active-noncovalent,x0434,-4.840353
c1ccc(c(c1)C[C@H](CNC(=O)Nc2cccnc2)C(=O)N)Cl,2589,x0434,active-noncovalent,x0434,-4.840135
COc1cccc(c1)Oc2ccc(cc2C(F)(F)F)NC(=O)Nc3cccnc3,11637,x0434,active-noncovalent,x0434,-4.839544
c1ccc(c(c1)C(=O)N)N2CC[C@@H](C2)NC(=O)Nc3cccnc3,13981,x0434,active-noncovalent,x0434,-4.839389
C[C@](COc1ccccc1)(C(=O)N)NC(=O)Nc2cccnc2,762,x0434,active-noncovalent,x0434,-4.839308
c1cc(cnc1)CNC(=O)CCNC(=O)Nc2cccnc2,1011,x0434,active-noncovalent,x0434,-4.838940
c1ccc(cc1)N2CC[NH+](CC2)CCCCNC(=O)Nc3cccnc3,2269,x0434,active-noncovalent,x0434,-4.838401
COC1CC2(C1)CC(C2)CNC(=O)Nc3cccnc3,29,x0434,active-noncovalent,x0434,-4.837766
COC(=O)C1(CC2(C1)CCOCC2)NC(=O)Nc3cccnc3,146,x0434,active-noncovalent,x0434,-4.837497
C[C@@H](c1ccn(n1)C(C)C)NC(=O)Nc2cccnc2,8855,x0434,active-noncovalent,x0434,-4.837270
c1cc(cnc1)NC(=O)Nc2ccc(cc2F)C3CCOCC3,7705,x0434,active-noncovalent,x0434,-4.837197
c1cc(cnc1)NC(=O)NC[C@H](CC2CCCCC2)CO,4913,x0434,active-noncovalent,x0434,-4.837009
CN(CCCNC(=O)Nc1cccnc1)c2cccc(c2)F,12370,x0434,active-noncovalent,x0434,-4.836663
CC(C)(C)O[C@@H]1CCCC[C@H]1NC(=O)Nc2cccnc2,197,x0434,active-noncovalent,x0434,-4.835707
COC1(CCCCCCC1)CNC(=O)Nc2cccnc2,1131,x0434,active-noncovalent,x0434,-4.834305
Cc1csc(n1)c2cccc(c2)NC(=O)Nc3cccnc3,963,x0434,active-noncovalent,x0434,-4.833894
c1ccc(cc1)[C@@H](CNC(=O)Nc2cccnc2)c3c[nH]c4c3cccc4,9731,x0434,active-noncovalent,x0434,-4.833823
Cc1ccc(cc1NC(=O)Nc2cccnc2)C(=O)NC3CC3,8295,x0434,active-noncovalent,x0434,-4.833589
c1cc(cnc1)NC(=O)NCc2[nH]c3c(n2)CCCC3,7009,x0434,active-noncovalent,x0434,-4.833575
CC(C)c1nnc2n1cc(cc2)NC(=O)Nc3cccnc3,8442,x0434,active-noncovalent,x0434,-4.833435
c1ccc(cc1)C[NH+]2CCC(CC2)[C@@H](CNC(=O)Nc3cccnc3)c4ccccc4,6006,x0434,active-noncovalent,x0434,-4.833130
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]2C3CCCC3,3492,x0434,active-noncovalent,x0434,-4.832199
C[C@H](c1ccccc1)[NH2+]C2(CCOCC2)CNC(=O)Nc3cccnc3,7799,x0434,active-noncovalent,x0434,-4.832190
COCCNC(=O)C1(CC1)NC(=O)Nc2cccnc2,10765,x0434,active-noncovalent,x0434,-4.831892
Cc1ccc(cc1NC(=O)C[NH+](C)C)NC(=O)Nc2cccnc2,4340,x0434,active-noncovalent,x0434,-4.831838
C[C@@H](c1cn(nn1)c2ccccc2)NC(=O)Nc3cccnc3,4369,x0434,active-noncovalent,x0434,-4.831618
C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)Nc3cccnc3,9625,x0434,active-noncovalent,x0434,-4.831583
c1ccc(cc1)CCOCc2cccc(c2)NC(=O)Nc3cccnc3,4032,x0434,active-noncovalent,x0434,-4.831383
CCOc1ccc(c(c1)NC(=O)Nc2cccnc2)OCC,10506,x0434,active-noncovalent,x0434,-4.831348
c1cc(cnc1)NC(=O)Nc2ccc(nc2)F,5505,x0434,active-noncovalent,x0434,-4.831144
c1ccc2c(c1)CC(C2)(CO)NC(=O)Nc3cccnc3,12608,x0434,active-noncovalent,x0434,-4.830057
CC1([C@@H]2C[C@H]1C(=C)[C@H](C2)NC(=O)Nc3cccnc3)C,27,x0434,active-noncovalent,x0434,-4.828662
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)[nH]c(n3)C(C(F)(F)F)(F)F,5995,x0434,active-noncovalent,x0434,-4.827924
c1cc(cc(c1)NC(=O)N2CCCC2)NC(=O)Nc3cccnc3,6235,x0434,active-noncovalent,x0434,-4.827837
c1cc(cnc1)NC(=O)Nc2ccc(cc2)n3c(cc(n3)C(F)(F)F)C4CC4,7740,x0434,active-noncovalent,x0434,-4.827541
c1cc(cc(c1)NC(=O)Nc2cccnc2)COc3cccc(c3)F,2378,x0434,active-noncovalent,x0434,-4.827300
C[C@H](c1cnnn1C)NC(=O)Nc2cccnc2,7285,x0434,active-noncovalent,x0434,-4.827186
c1cc(cnc1)NC(=O)Nc2ccc(cc2)c3cnc(o3)C4CC4,4376,x0434,active-noncovalent,x0434,-4.827148
C[C@H]1[NH2+]N(C(=O)N1)c2ccc(cc2)NC(=O)Nc3cccnc3,1939,x0434,active-noncovalent,x0434,-4.826604
COc1ccc(c(c1OC)OC)CNC(=O)Nc2cccnc2,12196,x0434,active-noncovalent,x0434,-4.826101
COC(=O)C1CC2(C1)C[C@H](CCS2)NC(=O)Nc3cccnc3,9525,x0434,active-noncovalent,x0434,-4.825466
COc1ccc(cc1)n2cc(nn2)CNC(=O)Nc3cccnc3,2532,x0434,active-noncovalent,x0434,-4.824757
c1cc(cnc1)NC(=O)NCc2cc(=O)[nH]c(n2)C3CCC3,12276,x0434,active-noncovalent,x0434,-4.824755
c1cc(cnc1)NC(=O)NCC(=O)N2CCN(CC2)c3ccc(cc3)Cl,390,x0434,active-noncovalent,x0434,-4.824440
CC(C)n1c(ncn1)CNC(=O)Nc2cccnc2,12884,x0434,active-noncovalent,x0434,-4.823737
c1ccc(cc1)C(=O)NCCNC(=O)Nc2cccnc2,12692,x0434,active-noncovalent,x0434,-4.823067
c1cc(cnc1)NC(=O)NCc2ccc(cc2N)Br,3335,x0434,active-noncovalent,x0434,-4.822968
c1cc(cnc1)/C=C/CNC(=O)Nc2cccnc2,9071,x0434,active-noncovalent,x0434,-4.822750
c1cc(cc(c1)NC(=O)Nc2cccnc2)NC(=O)C3CC3,14373,x0434,active-noncovalent,x0434,-4.821713
c1cc(cnc1)NC(=O)Nc2cccnc2OC(F)(F)F,12517,x0434,active-noncovalent,x0434,-4.821481
c1ccc2c(c1)CCC[C@H]2NC(=O)CNC(=O)Nc3cccnc3,696,x0434,active-noncovalent,x0434,-4.821375
C[C@@H]1C[NH+](C[C@@H](C1NC(=O)Nc2cccnc2)C)Cc3ccccc3,399,x0434,active-noncovalent,x0434,-4.820851
Cc1ccc(cc1NC(=O)Nc2cccnc2)N3CCCC3,14234,x0434,active-noncovalent,x0434,-4.820650
COc1cccc2c1[nH]c(n2)CNC(=O)Nc3cccnc3,12345,x0434,active-noncovalent,x0434,-4.820467
Cc1ccc(c(c1)C2(CCOCC2)CNC(=O)Nc3cccnc3)OC,5949,x0434,active-noncovalent,x0434,-4.820037
CN(CCCNC(=O)Nc1cccnc1)c2ccccc2F,14297,x0434,active-noncovalent,x0434,-4.819684
COc1cccc(c1)C(=O)NCCNC(=O)Nc2cccnc2,10242,x0434,active-noncovalent,x0434,-4.819531
c1cc(cnc1)NC(=O)NCc2ccc(cc2)COc3ccc(cc3)F,2305,x0434,active-noncovalent,x0434,-4.819368
c1cc(cnc1)NC(=O)N[C@@H](Cc2c[nH]cn2)CO,9064,x0434,active-noncovalent,x0434,-4.818918
C[C@@H](c1cccc(c1)NC(=O)Cc2ccccc2F)NC(=O)Nc3cccnc3,260,x0434,active-noncovalent,x0434,-4.818668
c1cc(cnc1)NC(=O)NCCCn2cnnc2,7400,x0434,active-noncovalent,x0434,-4.818606
c1ccc(cc1)c2nccn2C[C@H]3C[C@H]([C@@H](C3)O)NC(=O)Nc4cccnc4,13299,x0434,active-noncovalent,x0434,-4.817661
CSc1cc(ccc1Cl)NC(=O)Nc2cccnc2,3354,x0434,active-noncovalent,x0434,-4.816916
Cc1c(c(nn1C)CNC(=O)Nc2cccnc2)S(=O)(=O)N,13407,x0434,active-noncovalent,x0434,-4.816626
CSC[C@H](C(=O)N1CC[NH2+]CC1)NC(=O)Nc2cccnc2,11487,x0434,active-noncovalent,x0434,-4.816475
c1cc(cnc1)NC(=O)Nc2ccc(cc2)[C@@H](C(F)(F)F)F,14136,x0434,active-noncovalent,x0434,-4.816469
Cc1ccccc1C[N@@H+]2CCO[C@@H](C2)CNC(=O)Nc3cccnc3,6056,x0434,active-noncovalent,x0434,-4.816066
CNC(=O)c1cc(ccn1)Oc2ccc(cc2F)NC(=O)Nc3cccnc3,2151,x0434,active-noncovalent,x0434,-4.815828
c1cc(cnc1)NC(=O)NC[C@@H]2CCC[N@@](C2)CC#N,14760,x0434,active-noncovalent,x0434,-4.814561
COc1cc(ccc1O)NC(=O)Nc2cccnc2,7180,x0434,active-noncovalent,x0434,-4.813119
CC(C)Oc1nccc(n1)CNC(=O)Nc2cccnc2,2956,x0434,active-noncovalent,x0434,-4.812937
COC(=O)[C@@H](Cc1ccncc1)CNC(=O)Nc2cccnc2,4462,x0434,active-noncovalent,x0434,-4.812875
CNC(=O)Nc1ccc(cc1)CNC(=O)Nc2cccnc2,6635,x0434,active-noncovalent,x0434,-4.811997
CS(=O)(=O)C1(CC1)CNC(=O)Nc2cccnc2,7360,x0434,active-noncovalent,x0434,-4.809883
Cc1cc(ccc1NC(=O)Nc2cccnc2)C(C(F)(F)F)(C(F)(F)F)F,9649,x0434,active-noncovalent,x0434,-4.808229
COc1ccccc1[C@@H]2C[C@H]2NC(=O)Nc3cccnc3,9658,x0434,active-noncovalent,x0434,-4.808173
CC(C)(CO)[C@H](c1nccn1C)NC(=O)Nc2cccnc2,862,x0434,active-noncovalent,x0434,-4.807854
Cc1c(cc(n1C)CNC(=O)Nc2cccnc2)C(=O)OC,10281,x0434,active-noncovalent,x0434,-4.807811
c1cc(cnc1)NC(=O)NCc2cc(on2)c3ccco3,1113,x0434,active-noncovalent,x0434,-4.807196
Cc1ccc(cc1NC(=O)Nc2cccnc2)c3cc(cnc3)F,614,x0434,active-noncovalent,x0434,-4.807039
COc1ccc(c(n1)OC)CNC(=O)Nc2cccnc2,6771,x0434,active-noncovalent,x0434,-4.806031
Cc1cc(ccc1NC(=O)Nc2cccnc2)OCCC(=O)N,10189,x0434,active-noncovalent,x0434,-4.805741
c1cc(cnc1)NC(=O)NC2CCN(CC2)S(=O)(=O)N,1419,x0434,active-noncovalent,x0434,-4.805191
c1cc(cnc1)NC(=O)NCc2ccc3c(c2)CCOC3,1066,x0434,active-noncovalent,x0434,-4.805112
c1cc(cnc1)NC(=O)NC2(CCC2)c3nccc(n3)C(F)(F)Br,3714,x0434,active-noncovalent,x0434,-4.803473
c1cc(cnc1)NC(=O)NC2CC[NH+](CC2)CC3CCCCC3,843,x0434,active-noncovalent,x0434,-4.803200
COC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)Nc2cccnc2,10588,x0434,active-noncovalent,x0434,-4.802195
CSCC[C@@H](C(=O)N)NC(=O)Nc1cccnc1,3537,x0434,active-noncovalent,x0434,-4.802007
CC(C)[N@@H+](Cc1ccc(cc1)NC(=O)Nc2cccnc2)C[C@@H]3CCCCO3,2142,x0434,active-noncovalent,x0434,-4.801977
CC(C)(C1CCS(=O)(=O)CC1)NC(=O)Nc2cccnc2,13466,x0434,active-noncovalent,x0434,-4.801733
COC1(CCC(CC1)c2ccccc2)CNC(=O)Nc3cccnc3,2343,x0434,active-noncovalent,x0434,-4.801628
C[NH+]1CCN(CC1)c2cc(ccn2)NC(=O)Nc3cccnc3,8191,x0434,active-noncovalent,x0434,-4.801625
CSC[C@H]1C[C@H](C1)NC(=O)Nc2cnccc2,7502,x0434,active-noncovalent,x0434,-4.800918
c1ccc2cc(ccc2c1)[C@@H](C(=O)N)NC(=O)Nc3cccnc3,2506,x0434,active-noncovalent,x0434,-4.800779
CC(C)C[C@@H](C(=O)N)NC(=O)Nc1cccnc1,1736,x0434,active-noncovalent,x0434,-4.800296
CS(=O)(=O)C[C@H]1C[C@@H](C1)NC(=O)Nc2cnccc2,3748,x0434,active-noncovalent,x0434,-4.800285
CC(C)C[NH+]1CCC(CC1)NC(=O)Nc2cccnc2,12828,x0434,active-noncovalent,x0434,-4.799610
C[C@@H](c1[n-]nnn1)NC(=O)Nc2cccnc2,15171,x0434,active-noncovalent,x0434,-4.799420
C[C@H](CNC(=O)Nc1cccnc1)Oc2ccccc2Br,4939,x0434,active-noncovalent,x0434,-4.799367
CC(C)c1cc(ccc1NC(=O)Nc2cccnc2)Cl,1345,x0434,active-noncovalent,x0434,-4.799243
CC(C)(c1nc2ccc(cc2o1)Cl)NC(=O)Nc3cccnc3,10122,x0434,active-noncovalent,x0434,-4.798951
